"Kantons_Nr","Gemeinde_Nr","Ja_Stimmen_In_Prozent","Ja_Stimmen_Absolut","Nein_Stimmen_Absolut","Stimmbeteiligung_In_Prozent","Eingelegte_Stimmzettel","Anzahl_Stimmberechtigte","Gueltige_Stimmen","Gebiet_Ausgezaehlt","Kanton_Short","Gemeinde_d","Gemeinde_f","Gemeinde_i","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Kanton_d","Kanton_f","Kanton_i","Ja_Stimmen_In_Prozent_Kanton","Highest_Yes_Kant","Highest_No_Kant"
1,177,50.875480796831,8862,8557,,,,17419,TRUE,"ZH","Pfäffikon","Pfäffikon","Pfäffikon","Pfäffikon ZH","Pfäffikon (ZH)","Pfäffikon ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,178,27.7986116652039,3484,9049,,,,12533,TRUE,"ZH","Russikon","Russikon","Russikon","Russikon ZH","Russikon (ZH)","Russikon ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,180,54.1946182256727,7190,6077,,,,13267,TRUE,"ZH","Weisslingen","Weisslingen","Weisslingen","Weisslingen ZH","Weisslingen (ZH)","Weisslingen ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,181,26.5149578113015,2074,5748,,,,7822,TRUE,"ZH","Wila","Wila","Wila","Wila ZH","Wila (ZH)","Wila ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,182,69.6825934711397,6169,2684,,,,8853,TRUE,"ZH","Wildberg","Wildberg","Wildberg","Wildberg ZH","Wildberg (ZH)","Wildberg ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,191,45.2357071213641,3157,3822,,,,6979,TRUE,"ZH","Dübendorf","Dübendorf","Dübendorf","Dübendorf ZH","Dübendorf (ZH)","Dübendorf ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,192,49.8292288333633,8316,8373,,,,16689,TRUE,"ZH","Egg","Egg","Egg","Egg ZH","Egg (ZH)","Egg ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,193,75.7473113726818,8945,2864,,,,11809,TRUE,"ZH","Fällanden","Fällanden","Fällanden","Fällanden ZH","Fällanden (ZH)","Fällanden ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,194,69.4997447677386,8169,3585,,,,11754,TRUE,"ZH","Greifensee","Greifensee","Greifensee","Greifensee ZH","Greifensee (ZH)","Greifensee ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,195,10.5777128776125,1159,9798,,,,10957,TRUE,"ZH","Maur","Maur","Maur","Maur ZH","Maur (ZH)","Maur ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,196,54.4143671757226,8302,6955,,,,15257,TRUE,"ZH","Mönchaltorf","Mönchaltorf","Mönchaltorf","Mönchaltorf ZH","Mönchaltorf (ZH)","Mönchaltorf ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,197,38.9110225763612,4688,7360,,,,12048,TRUE,"ZH","Schwerzenbach","Schwerzenbach","Schwerzenbach","Schwerzenbach ZH","Schwerzenbach (ZH)","Schwerzenbach ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,198,52.8508582765462,6127,5466,,,,11593,TRUE,"ZH","Uster","Uster","Uster","Uster ZH","Uster (ZH)","Uster ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,199,46.4571540113215,2380,2743,,,,5123,TRUE,"ZH","Volketswil","Volketswil","Volketswil","Volketswil ZH","Volketswil (ZH)","Volketswil ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,200,52.0449897750511,6617,6097,,,,12714,TRUE,"ZH","Wangen-Brüttisellen","Wangen-Brüttisellen","Wangen-Brüttisellen","Wangen-Brüttisellen ZH","Wangen-Brüttisellen (ZH)","Wangen-Brüttisellen ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,211,94.1416388579904,2539,158,,,,2697,TRUE,"ZH","Altikon","Altikon","Altikon","Altikon ZH","Altikon (ZH)","Altikon ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,213,24.0733464309103,1838,5797,,,,7635,TRUE,"ZH","Brütten","Brütten","Brütten","Brütten ZH","Brütten (ZH)","Brütten ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,214,36.7204776647501,3321,5723,,,,9044,TRUE,"ZH","Dägerlen","Dägerlen","Dägerlen","Dägerlen ZH","Dägerlen (ZH)","Dägerlen ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,215,98.8257641167329,5723,68,,,,5791,TRUE,"ZH","Dättlikon","Dättlikon","Dättlikon","Dättlikon ZH","Dättlikon (ZH)","Dättlikon ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,216,79.1479340612289,7394,1948,,,,9342,TRUE,"ZH","Dinhard","Dinhard","Dinhard","Dinhard ZH","Dinhard (ZH)","Dinhard ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,218,65.1248357424441,9912,5308,,,,15220,TRUE,"ZH","Ellikon an der Thur","Ellikon an der Thur","Ellikon an der Thur","Ellikon an der Thur ZH","Ellikon an der Thur (ZH)","Ellikon an der Thur ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,219,44.923572003218,5584,6846,,,,12430,TRUE,"ZH","Elsau","Elsau","Elsau","Elsau ZH","Elsau (ZH)","Elsau ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,220,18.1916817359855,1509,6786,,,,8295,TRUE,"ZH","Hagenbuch","Hagenbuch","Hagenbuch","Hagenbuch ZH","Hagenbuch (ZH)","Hagenbuch ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,221,97.4920063948841,9757,251,,,,10008,TRUE,"ZH","Hettlingen","Hettlingen","Hettlingen","Hettlingen ZH","Hettlingen (ZH)","Hettlingen ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,223,59.593949044586,5988,4060,,,,10048,TRUE,"ZH","Neftenbach","Neftenbach","Neftenbach","Neftenbach ZH","Neftenbach (ZH)","Neftenbach ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,224,70.5917159763314,7158,2982,,,,10140,TRUE,"ZH","Pfungen","Pfungen","Pfungen","Pfungen ZH","Pfungen (ZH)","Pfungen ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,225,73.9492385786802,7284,2566,,,,9850,TRUE,"ZH","Rickenbach ZH","Rickenbach (ZH)","Rickenbach ZH","Rickenbach ZH","Rickenbach (ZH)","Rickenbach ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,226,84.4279117496152,3291,607,,,,3898,TRUE,"ZH","Schlatt ZH","Schlatt (ZH)","Schlatt ZH","Schlatt ZH","Schlatt (ZH)","Schlatt ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,227,52.0849046438961,4834,4447,,,,9281,TRUE,"ZH","Seuzach","Seuzach","Seuzach","Seuzach ZH","Seuzach (ZH)","Seuzach ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,228,35.8697905867717,1730,3093,,,,4823,TRUE,"ZH","Turbenthal","Turbenthal","Turbenthal","Turbenthal ZH","Turbenthal (ZH)","Turbenthal ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,230,64.5421831267493,8071,4434,,,,12505,TRUE,"ZH","Winterthur","Winterthour","Winterthur","Winterthur ZH","Winterthour (ZH)","Winterthur ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,231,20.0205973223481,1944,7766,,,,9710,TRUE,"ZH","Zell ZH","Zell (ZH)","Zell ZH","Zell ZH","Zell (ZH)","Zell ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,241,43.1103442867226,5497,7254,,,,12751,TRUE,"ZH","Aesch ZH","Aesch (ZH)","Aesch ZH","Aesch ZH","Aesch (ZH)","Aesch ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,242,52.7832426802453,4561,4080,,,,8641,TRUE,"ZH","Birmensdorf ZH","Birmensdorf (ZH)","Birmensdorf ZH","Birmensdorf ZH","Birmensdorf (ZH)","Birmensdorf ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,243,54.4672718585762,3420,2859,,,,6279,TRUE,"ZH","Dietikon","Dietikon","Dietikon","Dietikon ZH","Dietikon (ZH)","Dietikon ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,244,78.8547107757787,4076,1093,,,,5169,TRUE,"ZH","Geroldswil","Geroldswil","Geroldswil","Geroldswil ZH","Geroldswil (ZH)","Geroldswil ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,245,76.9002961500494,3895,1170,,,,5065,TRUE,"ZH","Oberengstringen","Oberengstringen","Oberengstringen","Oberengstringen ZH","Oberengstringen (ZH)","Oberengstringen ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,246,37.6026621353724,5311,8813,,,,14124,TRUE,"ZH","Oetwil an der Limmat","Oetwil an der Limmat","Oetwil an der Limmat","Oetwil an der Limmat ZH","Oetwil an der Limmat (ZH)","Oetwil an der Limmat ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,247,17.001700170017,1700,8299,,,,9999,TRUE,"ZH","Schlieren","Schlieren","Schlieren","Schlieren ZH","Schlieren (ZH)","Schlieren ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,248,42.9938036743124,3955,5244,,,,9199,TRUE,"ZH","Uitikon","Uitikon","Uitikon","Uitikon ZH","Uitikon (ZH)","Uitikon ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,249,17.9291265972863,1361,6230,,,,7591,TRUE,"ZH","Unterengstringen","Unterengstringen","Unterengstringen","Unterengstringen ZH","Unterengstringen (ZH)","Unterengstringen ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,250,99.5066413662239,2622,13,,,,2635,TRUE,"ZH","Urdorf","Urdorf","Urdorf","Urdorf ZH","Urdorf (ZH)","Urdorf ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,251,55.2500485217054,8540,6917,,,,15457,TRUE,"ZH","Weiningen ZH","Weiningen (ZH)","Weiningen ZH","Weiningen ZH","Weiningen (ZH)","Weiningen ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,261,55.7483510908168,5494,4361,,,,9855,TRUE,"ZH","Zürich","Zurich","Zurigo","Zürich ZH","Zurich (ZH)","Zurigo ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,292,56.4807219031993,9639,7427,,,,17066,TRUE,"ZH","Stammheim","Stammheim","Stammheim","Stammheim ZH","Stammheim (ZH)","Stammheim ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,293,41.0491713463909,5994,8608,,,,14602,TRUE,"ZH","Wädenswil","Wädenswil","Wädenswil","Wädenswil ZH","Wädenswil (ZH)","Wädenswil ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,294,57.521186440678,5973,4411,,,,10384,TRUE,"ZH","Elgg","Elgg","Elgg","Elgg ZH","Elgg (ZH)","Elgg ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,295,33.3073670153572,2993,5993,,,,8986,TRUE,"ZH","Horgen","Horgen","Horgen","Horgen ZH","Horgen (ZH)","Horgen ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,296,68.5207183285584,9806,4505,,,,14311,TRUE,"ZH","Illnau-Effretikon","Illnau-Effretikon","Illnau-Effretikon","Illnau-Effretikon ZH","Illnau-Effretikon (ZH)","Illnau-Effretikon ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,297,46.5525824517735,7481,8589,,,,16070,TRUE,"ZH","Bauma","Bauma","Bauma","Bauma ZH","Bauma (ZH)","Bauma ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
1,298,48.9642069134592,7989,8327,,,,16316,TRUE,"ZH","Wiesendangen","Wiesendangen","Wiesendangen","Wiesendangen ZH","Wiesendangen (ZH)","Wiesendangen ZH","Zürich","Zurich","Zurigo",72.5363194243982,FALSE,FALSE
2,301,55.7314040244178,9860,7832,,,,17692,TRUE,"BE","Aarberg","Aarberg","Aarberg","Aarberg BE","Aarberg (BE)","Aarberg BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,302,29.6162462961625,4098,9739,,,,13837,TRUE,"BE","Bargen BE","Bargen (BE)","Bargen BE","Bargen BE","Bargen (BE)","Bargen BE BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,303,43.6867157074859,5048,6507,,,,11555,TRUE,"BE","Grossaffoltern","Grossaffoltern","Grossaffoltern","Grossaffoltern BE","Grossaffoltern (BE)","Grossaffoltern BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,304,51.4295717119851,8814,8324,,,,17138,TRUE,"BE","Kallnach","Kallnach","Kallnach","Kallnach BE","Kallnach (BE)","Kallnach BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,305,52.6614806398042,6025,5416,,,,11441,TRUE,"BE","Kappelen","Kappelen","Kappelen","Kappelen BE","Kappelen (BE)","Kappelen BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,306,35.9649122807018,3034,5402,,,,8436,TRUE,"BE","Lyss","Lyss","Lyss","Lyss BE","Lyss (BE)","Lyss BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,307,40.844292186982,3696,5353,,,,9049,TRUE,"BE","Meikirch","Meikirch","Meikirch","Meikirch BE","Meikirch (BE)","Meikirch BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,309,54.733920992491,3353,2773,,,,6126,TRUE,"BE","Radelfingen","Radelfingen","Radelfingen","Radelfingen BE","Radelfingen (BE)","Radelfingen BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,310,31.018922852984,2131,4739,,,,6870,TRUE,"BE","Rapperswil BE","Rapperswil (BE)","Rapperswil BE","Rapperswil BE","Rapperswil (BE)","Rapperswil BE BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,311,30.820348304308,2690,6038,,,,8728,TRUE,"BE","Schüpfen","Schüpfen","Schüpfen","Schüpfen BE","Schüpfen (BE)","Schüpfen BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,312,80.0671008486284,4057,1010,,,,5067,TRUE,"BE","Seedorf BE","Seedorf (BE)","Seedorf BE","Seedorf BE","Seedorf (BE)","Seedorf BE BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,321,55.1162790697674,2133,1737,,,,3870,TRUE,"BE","Aarwangen","Aarwangen","Aarwangen","Aarwangen BE","Aarwangen (BE)","Aarwangen BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,322,48.4183791272224,4194,4468,,,,8662,TRUE,"BE","Auswil","Auswil","Auswil","Auswil BE","Auswil (BE)","Auswil BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,323,46.2620884494187,8515,9891,,,,18406,TRUE,"BE","Bannwil","Bannwil","Bannwil","Bannwil BE","Bannwil (BE)","Bannwil BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,324,59.4042663891779,4567,3121,,,,7688,TRUE,"BE","Bleienbach","Bleienbach","Bleienbach","Bleienbach BE","Bleienbach (BE)","Bleienbach BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,325,76.1834754483975,5182,1620,,,,6802,TRUE,"BE","Busswil bei Melchnau","Busswil bei Melchnau","Busswil bei Melchnau","Busswil bei Melchnau BE","Busswil bei Melchnau (BE)","Busswil bei Melchnau BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,326,24.2198708751793,2701,8451,,,,11152,TRUE,"BE","Gondiswil","Gondiswil","Gondiswil","Gondiswil BE","Gondiswil (BE)","Gondiswil BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,329,48.9031567683253,6398,6685,,,,13083,TRUE,"BE","Langenthal","Langenthal","Langenthal","Langenthal BE","Langenthal (BE)","Langenthal BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,331,10.6602225059274,1169,9797,,,,10966,TRUE,"BE","Lotzwil","Lotzwil","Lotzwil","Lotzwil BE","Lotzwil (BE)","Lotzwil BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,332,2.41833375538111,191,7707,,,,7898,TRUE,"BE","Madiswil","Madiswil","Madiswil","Madiswil BE","Madiswil (BE)","Madiswil BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,333,59.3968930855924,7800,5332,,,,13132,TRUE,"BE","Melchnau","Melchnau","Melchnau","Melchnau BE","Melchnau (BE)","Melchnau BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,335,41.7182951407031,5589,7808,,,,13397,TRUE,"BE","Oeschenbach","Oeschenbach","Oeschenbach","Oeschenbach BE","Oeschenbach (BE)","Oeschenbach BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,336,64.8035417819591,4684,2544,,,,7228,TRUE,"BE","Reisiswil","Reisiswil","Reisiswil","Reisiswil BE","Reisiswil (BE)","Reisiswil BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,337,48.14069602802,6460,6959,,,,13419,TRUE,"BE","Roggwil BE","Roggwil (BE)","Roggwil BE","Roggwil BE","Roggwil (BE)","Roggwil BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,338,12.2302158273381,833,5978,,,,6811,TRUE,"BE","Rohrbach","Rohrbach","Rohrbach","Rohrbach BE","Rohrbach (BE)","Rohrbach BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,339,81.8966447297443,7591,1678,,,,9269,TRUE,"BE","Rohrbachgraben","Rohrbachgraben","Rohrbachgraben","Rohrbachgraben BE","Rohrbachgraben (BE)","Rohrbachgraben BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,340,41.178751454052,5310,7585,,,,12895,TRUE,"BE","Rütschelen","Rütschelen","Rütschelen","Rütschelen BE","Rütschelen (BE)","Rütschelen BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,341,80.2021903959562,952,235,,,,1187,TRUE,"BE","Schwarzhäusern","Schwarzhäusern","Schwarzhäusern","Schwarzhäusern BE","Schwarzhäusern (BE)","Schwarzhäusern BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,342,21.3048128342246,1992,7358,,,,9350,TRUE,"BE","Thunstetten","Thunstetten","Thunstetten","Thunstetten BE","Thunstetten (BE)","Thunstetten BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,344,82.4136460554371,9663,2062,,,,11725,TRUE,"BE","Ursenbach","Ursenbach","Ursenbach","Ursenbach BE","Ursenbach (BE)","Ursenbach BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,345,49.7167403349312,7986,8077,,,,16063,TRUE,"BE","Wynau","Wynau","Wynau","Wynau BE","Wynau (BE)","Wynau BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,351,91.6686849116009,3785,344,,,,4129,TRUE,"BE","Bern","Berne","Berna","Bern BE","Berne (BE)","Berna BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,352,50.5947618285592,9485,9262,,,,18747,TRUE,"BE","Bolligen","Bolligen","Bolligen","Bolligen BE","Bolligen (BE)","Bolligen BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,353,60.3758975080952,8577,5629,,,,14206,TRUE,"BE","Bremgarten bei Bern","Bremgarten bei Bern","Bremgarten bei Bern","Bremgarten bei Bern BE","Bremgarten bei Bern (BE)","Bremgarten bei Bern BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,354,22.8783532984647,2712,9142,,,,11854,TRUE,"BE","Kirchlindach","Kirchlindach","Kirchlindach","Kirchlindach BE","Kirchlindach (BE)","Kirchlindach BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,355,79.2277273784601,6812,1786,,,,8598,TRUE,"BE","Köniz","Köniz","Köniz","Köniz BE","Köniz (BE)","Köniz BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,356,44.0190587645239,5266,6697,,,,11963,TRUE,"BE","Muri bei Bern","Muri bei Bern","Muri bei Bern","Muri bei Bern BE","Muri bei Bern (BE)","Muri bei Bern BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,357,48.740150662395,5629,5920,,,,11549,TRUE,"BE","Oberbalm","Oberbalm","Oberbalm","Oberbalm BE","Oberbalm (BE)","Oberbalm BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,358,4.82642921667312,374,7375,,,,7749,TRUE,"BE","Stettlen","Stettlen","Stettlen","Stettlen BE","Stettlen (BE)","Stettlen BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,359,21.6723549488055,1397,5049,,,,6446,TRUE,"BE","Vechigen","Vechigen","Vechigen","Vechigen BE","Vechigen (BE)","Vechigen BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,360,72.5234270414993,6501,2463,,,,8964,TRUE,"BE","Wohlen bei Bern","Wohlen bei Bern","Wohlen bei Bern","Wohlen bei Bern BE","Wohlen bei Bern (BE)","Wohlen bei Bern BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,361,47.7884059831803,7444,8133,,,,15577,TRUE,"BE","Zollikofen","Zollikofen","Zollikofen","Zollikofen BE","Zollikofen (BE)","Zollikofen BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,362,64.569345866104,6732,3694,,,,10426,TRUE,"BE","Ittigen","Ittigen","Ittigen","Ittigen BE","Ittigen (BE)","Ittigen BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,363,80.758779264214,7727,1841,,,,9568,TRUE,"BE","Ostermundigen","Ostermundigen","Ostermundigen","Ostermundigen BE","Ostermundigen (BE)","Ostermundigen BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,371,52.0461095100865,903,832,,,,1735,TRUE,"BE","Biel BE","Bienne","Biel BE","Biel BE","Bienne (BE)","Biel BE BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,372,51.9078473722102,6489,6012,,,,12501,TRUE,"BE","Leubringen","Evilard","Leubringen","Leubringen BE","Evilard (BE)","Leubringen BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,381,54.3202267964994,4407,3706,,,,8113,TRUE,"BE","Arch","Arch","Arch","Arch BE","Arch (BE)","Arch BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,382,50.9832661536582,4174,4013,,,,8187,TRUE,"BE","Büetigen","Büetigen","Büetigen","Büetigen BE","Büetigen (BE)","Büetigen BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,383,13.3744266055046,933,6043,,,,6976,TRUE,"BE","Büren an der Aare","Büren an der Aare","Büren an der Aare","Büren an der Aare BE","Büren an der Aare (BE)","Büren an der Aare BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,385,40.1846965699208,4569,6801,,,,11370,TRUE,"BE","Diessbach bei Büren","Diessbach bei Büren","Diessbach bei Büren","Diessbach bei Büren BE","Diessbach bei Büren (BE)","Diessbach bei Büren BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,386,78.2617483577564,7744,2151,,,,9895,TRUE,"BE","Dotzigen","Dotzigen","Dotzigen","Dotzigen BE","Dotzigen (BE)","Dotzigen BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,387,20.1894032165891,2473,9776,,,,12249,TRUE,"BE","Lengnau BE","Longeau","Lengnau BE","Lengnau BE","Longeau (BE)","Lengnau BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,388,54.6334962239005,6149,5106,,,,11255,TRUE,"BE","Leuzigen","Leuzigen","Leuzigen","Leuzigen BE","Leuzigen (BE)","Leuzigen BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,390,83.248730964467,3608,726,,,,4334,TRUE,"BE","Meinisberg","Meinisberg","Meinisberg","Meinisberg BE","Meinisberg (BE)","Meinisberg BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,391,52.8087917226866,9034,8073,,,,17107,TRUE,"BE","Oberwil bei Büren","Oberwil bei Büren","Oberwil bei Büren","Oberwil bei Büren BE","Oberwil bei Büren (BE)","Oberwil bei Büren BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,392,53.5468534968097,4280,3713,,,,7993,TRUE,"BE","Pieterlen","Perles","Pieterlen","Pieterlen BE","Perles (BE)","Pieterlen BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,393,56.4567285908473,8722,6727,,,,15449,TRUE,"BE","Rüti bei Büren","Rüti bei Büren","Rüti bei Büren","Rüti bei Büren BE","Rüti bei Büren (BE)","Rüti bei Büren BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,394,26.9619865113427,1759,4765,,,,6524,TRUE,"BE","Wengi","Wengi","Wengi","Wengi BE","Wengi (BE)","Wengi BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,401,59.6914556962025,4527,3057,,,,7584,TRUE,"BE","Aefligen","Aefligen","Aefligen","Aefligen BE","Aefligen (BE)","Aefligen BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,402,6.26719657597065,205,3066,,,,3271,TRUE,"BE","Alchenstorf","Alchenstorf","Alchenstorf","Alchenstorf BE","Alchenstorf (BE)","Alchenstorf BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,403,50.5296821906856,5056,4950,,,,10006,TRUE,"BE","Bäriswil","Bäriswil","Bäriswil","Bäriswil BE","Bäriswil (BE)","Bäriswil BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,404,76.3185878349639,7177,2227,,,,9404,TRUE,"BE","Burgdorf","Berthoud","Burgdorf","Burgdorf BE","Berthoud (BE)","Burgdorf BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,405,83.2480382122143,4880,982,,,,5862,TRUE,"BE","Ersigen","Ersigen","Ersigen","Ersigen BE","Ersigen (BE)","Ersigen BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,406,3.97557666214383,293,7077,,,,7370,TRUE,"BE","Hasle bei Burgdorf","Hasle bei Burgdorf","Hasle bei Burgdorf","Hasle bei Burgdorf BE","Hasle bei Burgdorf (BE)","Hasle bei Burgdorf BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,407,76.8388791593695,8775,2645,,,,11420,TRUE,"BE","Heimiswil","Heimiswil","Heimiswil","Heimiswil BE","Heimiswil (BE)","Heimiswil BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
2,409,36.4867442304024,5739,9990,,,,15729,TRUE,"BE","Hindelbank","Hindelbank","Hindelbank","Hindelbank BE","Hindelbank (BE)","Hindelbank BE","Bern","Berne","Berna",62.8257734701037,FALSE,FALSE
