"Kantons_Nr","Gemeinde_Nr","Ja_Stimmen_In_Prozent","Ja_Stimmen_Absolut","Nein_Stimmen_Absolut","Stimmbeteiligung_In_Prozent","Eingelegte_Stimmzettel","Anzahl_Stimmberechtigte","Gueltige_Stimmen","Gebiet_Ausgezaehlt","Kanton_Short","Gemeinde_d","Gemeinde_f","Gemeinde_i","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Kanton_d","Kanton_f","Kanton_i","Ja_Stimmen_In_Prozent_Kanton","Highest_Yes_Kant","Highest_No_Kant"
1,177,48.9919509390571,6391,6654,,,,13045,TRUE,"ZH","Pfäffikon","Pfäffikon","Pfäffikon","Pfäffikon ZH","Pfäffikon (ZH)","Pfäffikon ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,178,49.7322623828648,7430,7510,,,,14940,TRUE,"ZH","Russikon","Russikon","Russikon","Russikon ZH","Russikon (ZH)","Russikon ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,180,6.62079709204206,510,7193,,,,7703,TRUE,"ZH","Weisslingen","Weisslingen","Weisslingen","Weisslingen ZH","Weisslingen (ZH)","Weisslingen ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,181,23.0036481556546,2270,7598,,,,9868,TRUE,"ZH","Wila","Wila","Wila","Wila ZH","Wila (ZH)","Wila ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,182,82.4324324324324,9028,1924,,,,10952,TRUE,"ZH","Wildberg","Wildberg","Wildberg","Wildberg ZH","Wildberg (ZH)","Wildberg ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,191,63.4208432776452,3986,2299,,,,6285,TRUE,"ZH","Dübendorf","Dübendorf","Dübendorf","Dübendorf ZH","Dübendorf (ZH)","Dübendorf ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,192,56.5975649884831,8600,6595,,,,15195,TRUE,"ZH","Egg","Egg","Egg","Egg ZH","Egg (ZH)","Egg ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,193,84.1251669528716,8818,1664,,,,10482,TRUE,"ZH","Fällanden","Fällanden","Fällanden","Fällanden ZH","Fällanden (ZH)","Fällanden ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,194,94.7477899115965,9110,505,,,,9615,TRUE,"ZH","Greifensee","Greifensee","Greifensee","Greifensee ZH","Greifensee (ZH)","Greifensee ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,195,0.170794192997438,14,8183,,,,8197,TRUE,"ZH","Maur","Maur","Maur","Maur ZH","Maur (ZH)","Maur ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,196,58.2922697874962,7571,5417,,,,12988,TRUE,"ZH","Mönchaltorf","Mönchaltorf","Mönchaltorf","Mönchaltorf ZH","Mönchaltorf (ZH)","Mönchaltorf ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,197,71.0815690136222,4331,1762,,,,6093,TRUE,"ZH","Schwerzenbach","Schwerzenbach","Schwerzenbach","Schwerzenbach ZH","Schwerzenbach (ZH)","Schwerzenbach ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,198,87.6212650368646,2258,319,,,,2577,TRUE,"ZH","Uster","Uster","Uster","Uster ZH","Uster (ZH)","Uster ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,199,52.8994082840237,9834,8756,,,,18590,TRUE,"ZH","Volketswil","Volketswil","Volketswil","Volketswil ZH","Volketswil (ZH)","Volketswil ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,200,30.4968589377499,4272,9736,,,,14008,TRUE,"ZH","Wangen-Brüttisellen","Wangen-Brüttisellen","Wangen-Brüttisellen","Wangen-Brüttisellen ZH","Wangen-Brüttisellen (ZH)","Wangen-Brüttisellen ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,211,59.2991254357532,9696,6655,,,,16351,TRUE,"ZH","Altikon","Altikon","Altikon","Altikon ZH","Altikon (ZH)","Altikon ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,213,43.9252336448598,5969,7620,,,,13589,TRUE,"ZH","Brütten","Brütten","Brütten","Brütten ZH","Brütten (ZH)","Brütten ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,214,33.0133194948971,3817,7745,,,,11562,TRUE,"ZH","Dägerlen","Dägerlen","Dägerlen","Dägerlen ZH","Dägerlen (ZH)","Dägerlen ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,215,55.9508895013781,8932,7032,,,,15964,TRUE,"ZH","Dättlikon","Dättlikon","Dättlikon","Dättlikon ZH","Dättlikon (ZH)","Dättlikon ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,216,57.445250128177,7843,5810,,,,13653,TRUE,"ZH","Dinhard","Dinhard","Dinhard","Dinhard ZH","Dinhard (ZH)","Dinhard ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,218,0.257864878803507,20,7736,,,,7756,TRUE,"ZH","Ellikon an der Thur","Ellikon an der Thur","Ellikon an der Thur","Ellikon an der Thur ZH","Ellikon an der Thur (ZH)","Ellikon an der Thur ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,219,59.4465491681766,7218,4924,,,,12142,TRUE,"ZH","Elsau","Elsau","Elsau","Elsau ZH","Elsau (ZH)","Elsau ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,220,72.007553747821,9914,3854,,,,13768,TRUE,"ZH","Hagenbuch","Hagenbuch","Hagenbuch","Hagenbuch ZH","Hagenbuch (ZH)","Hagenbuch ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,221,52.0112311542453,8521,7862,,,,16383,TRUE,"ZH","Hettlingen","Hettlingen","Hettlingen","Hettlingen ZH","Hettlingen (ZH)","Hettlingen ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,223,45.8879544892407,7421,8751,,,,16172,TRUE,"ZH","Neftenbach","Neftenbach","Neftenbach","Neftenbach ZH","Neftenbach (ZH)","Neftenbach ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,224,47.1352912855079,8811,9882,,,,18693,TRUE,"ZH","Pfungen","Pfungen","Pfungen","Pfungen ZH","Pfungen (ZH)","Pfungen ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,225,29.9539170506912,1755,4104,,,,5859,TRUE,"ZH","Rickenbach ZH","Rickenbach (ZH)","Rickenbach ZH","Rickenbach ZH","Rickenbach (ZH)","Rickenbach ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,226,56.2597200622084,7235,5625,,,,12860,TRUE,"ZH","Schlatt ZH","Schlatt (ZH)","Schlatt ZH","Schlatt ZH","Schlatt (ZH)","Schlatt ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,227,42.9706390328152,7464,9906,,,,17370,TRUE,"ZH","Seuzach","Seuzach","Seuzach","Seuzach ZH","Seuzach (ZH)","Seuzach ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,228,78.3877995642702,7196,1984,,,,9180,TRUE,"ZH","Turbenthal","Turbenthal","Turbenthal","Turbenthal ZH","Turbenthal (ZH)","Turbenthal ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,230,38.627489908014,5837,9274,,,,15111,TRUE,"ZH","Winterthur","Winterthour","Winterthur","Winterthur ZH","Winterthour (ZH)","Winterthur ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,231,96.9187675070028,1038,33,,,,1071,TRUE,"ZH","Zell ZH","Zell (ZH)","Zell ZH","Zell ZH","Zell (ZH)","Zell ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,241,94.4413563090606,8495,500,,,,8995,TRUE,"ZH","Aesch ZH","Aesch (ZH)","Aesch ZH","Aesch ZH","Aesch (ZH)","Aesch ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,242,28.0881057268722,1594,4081,,,,5675,TRUE,"ZH","Birmensdorf ZH","Birmensdorf (ZH)","Birmensdorf ZH","Birmensdorf ZH","Birmensdorf (ZH)","Birmensdorf ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,243,52.9960707269155,6474,5742,,,,12216,TRUE,"ZH","Dietikon","Dietikon","Dietikon","Dietikon ZH","Dietikon (ZH)","Dietikon ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,244,67.5769074400325,9973,4785,,,,14758,TRUE,"ZH","Geroldswil","Geroldswil","Geroldswil","Geroldswil ZH","Geroldswil (ZH)","Geroldswil ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,245,18.979569052138,1700,7257,,,,8957,TRUE,"ZH","Oberengstringen","Oberengstringen","Oberengstringen","Oberengstringen ZH","Oberengstringen (ZH)","Oberengstringen ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,246,67.4498814399655,3129,1510,,,,4639,TRUE,"ZH","Oetwil an der Limmat","Oetwil an der Limmat","Oetwil an der Limmat","Oetwil an der Limmat ZH","Oetwil an der Limmat (ZH)","Oetwil an der Limmat ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,247,51.9683343206419,9650,8919,,,,18569,TRUE,"ZH","Schlieren","Schlieren","Schlieren","Schlieren ZH","Schlieren (ZH)","Schlieren ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,248,75.689714879372,6557,2106,,,,8663,TRUE,"ZH","Uitikon","Uitikon","Uitikon","Uitikon ZH","Uitikon (ZH)","Uitikon ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,249,7.7113606340819,467,5589,,,,6056,TRUE,"ZH","Unterengstringen","Unterengstringen","Unterengstringen","Unterengstringen ZH","Unterengstringen (ZH)","Unterengstringen ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,250,49.4497020679986,7054,7211,,,,14265,TRUE,"ZH","Urdorf","Urdorf","Urdorf","Urdorf ZH","Urdorf (ZH)","Urdorf ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,251,80.9657860545691,3739,879,,,,4618,TRUE,"ZH","Weiningen ZH","Weiningen (ZH)","Weiningen ZH","Weiningen ZH","Weiningen (ZH)","Weiningen ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,261,53.4151785714286,2393,2087,,,,4480,TRUE,"ZH","Zürich","Zurich","Zurigo","Zürich ZH","Zurich (ZH)","Zurigo ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,292,43.8833204831663,6830,8734,,,,15564,TRUE,"ZH","Stammheim","Stammheim","Stammheim","Stammheim ZH","Stammheim (ZH)","Stammheim ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,293,63.8171252537982,9115,5168,,,,14283,TRUE,"ZH","Wädenswil","Wädenswil","Wädenswil","Wädenswil ZH","Wädenswil (ZH)","Wädenswil ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,294,69.5327525738206,6146,2693,,,,8839,TRUE,"ZH","Elgg","Elgg","Elgg","Elgg ZH","Elgg (ZH)","Elgg ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,295,37.3345644813789,3639,6108,,,,9747,TRUE,"ZH","Horgen","Horgen","Horgen","Horgen ZH","Horgen (ZH)","Horgen ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,296,56.3170516218604,8924,6922,,,,15846,TRUE,"ZH","Illnau-Effretikon","Illnau-Effretikon","Illnau-Effretikon","Illnau-Effretikon ZH","Illnau-Effretikon (ZH)","Illnau-Effretikon ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,297,21.7608804402201,435,1564,,,,1999,TRUE,"ZH","Bauma","Bauma","Bauma","Bauma ZH","Bauma (ZH)","Bauma ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
1,298,90.5554280468212,7891,823,,,,8714,TRUE,"ZH","Wiesendangen","Wiesendangen","Wiesendangen","Wiesendangen ZH","Wiesendangen (ZH)","Wiesendangen ZH","Zürich","Zurich","Zurigo",71.7730537289754,FALSE,FALSE
2,301,63.3275007290755,4343,2515,,,,6858,TRUE,"BE","Aarberg","Aarberg","Aarberg","Aarberg BE","Aarberg (BE)","Aarberg BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,302,28.5311619166928,1822,4564,,,,6386,TRUE,"BE","Bargen BE","Bargen (BE)","Bargen BE","Bargen BE","Bargen (BE)","Bargen BE BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,303,18.6904341687257,2118,9214,,,,11332,TRUE,"BE","Grossaffoltern","Grossaffoltern","Grossaffoltern","Grossaffoltern BE","Grossaffoltern (BE)","Grossaffoltern BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,304,38.4257464133385,5946,9528,,,,15474,TRUE,"BE","Kallnach","Kallnach","Kallnach","Kallnach BE","Kallnach (BE)","Kallnach BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,305,37.9229108042667,5795,9486,,,,15281,TRUE,"BE","Kappelen","Kappelen","Kappelen","Kappelen BE","Kappelen (BE)","Kappelen BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,306,88.7845480738448,8320,1051,,,,9371,TRUE,"BE","Lyss","Lyss","Lyss","Lyss BE","Lyss (BE)","Lyss BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,307,61.2011062821019,3098,1964,,,,5062,TRUE,"BE","Meikirch","Meikirch","Meikirch","Meikirch BE","Meikirch (BE)","Meikirch BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,309,95.5408255498644,3171,148,,,,3319,TRUE,"BE","Radelfingen","Radelfingen","Radelfingen","Radelfingen BE","Radelfingen (BE)","Radelfingen BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,310,33.2018521694392,3872,7790,,,,11662,TRUE,"BE","Rapperswil BE","Rapperswil (BE)","Rapperswil BE","Rapperswil BE","Rapperswil (BE)","Rapperswil BE BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,311,91.8434528163862,2511,223,,,,2734,TRUE,"BE","Schüpfen","Schüpfen","Schüpfen","Schüpfen BE","Schüpfen (BE)","Schüpfen BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,312,70.9232401839406,4010,1644,,,,5654,TRUE,"BE","Seedorf BE","Seedorf (BE)","Seedorf BE","Seedorf BE","Seedorf (BE)","Seedorf BE BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,321,56.7103712433707,7699,5877,,,,13576,TRUE,"BE","Aarwangen","Aarwangen","Aarwangen","Aarwangen BE","Aarwangen (BE)","Aarwangen BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,322,37.686616461884,5705,9433,,,,15138,TRUE,"BE","Auswil","Auswil","Auswil","Auswil BE","Auswil (BE)","Auswil BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,323,22.9681023607857,2549,8549,,,,11098,TRUE,"BE","Bannwil","Bannwil","Bannwil","Bannwil BE","Bannwil (BE)","Bannwil BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,324,24.4897959183673,48,148,,,,196,TRUE,"BE","Bleienbach","Bleienbach","Bleienbach","Bleienbach BE","Bleienbach (BE)","Bleienbach BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,325,67.0402445236882,1316,647,,,,1963,TRUE,"BE","Busswil bei Melchnau","Busswil bei Melchnau","Busswil bei Melchnau","Busswil bei Melchnau BE","Busswil bei Melchnau (BE)","Busswil bei Melchnau BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,326,50.4932665205136,6449,6323,,,,12772,TRUE,"BE","Gondiswil","Gondiswil","Gondiswil","Gondiswil BE","Gondiswil (BE)","Gondiswil BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,329,75.4074345357993,8236,2686,,,,10922,TRUE,"BE","Langenthal","Langenthal","Langenthal","Langenthal BE","Langenthal (BE)","Langenthal BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,331,45.174219406555,6988,8481,,,,15469,TRUE,"BE","Lotzwil","Lotzwil","Lotzwil","Lotzwil BE","Lotzwil (BE)","Lotzwil BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,332,69.0405021670901,9239,4143,,,,13382,TRUE,"BE","Madiswil","Madiswil","Madiswil","Madiswil BE","Madiswil (BE)","Madiswil BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,333,92.9463698694468,9896,751,,,,10647,TRUE,"BE","Melchnau","Melchnau","Melchnau","Melchnau BE","Melchnau (BE)","Melchnau BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,335,5.79608938547486,166,2698,,,,2864,TRUE,"BE","Oeschenbach","Oeschenbach","Oeschenbach","Oeschenbach BE","Oeschenbach (BE)","Oeschenbach BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,336,50.9244807299796,8483,8175,,,,16658,TRUE,"BE","Reisiswil","Reisiswil","Reisiswil","Reisiswil BE","Reisiswil (BE)","Reisiswil BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,337,16.4130982367758,1629,8296,,,,9925,TRUE,"BE","Roggwil BE","Roggwil (BE)","Roggwil BE","Roggwil BE","Roggwil (BE)","Roggwil BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,338,63.3467252172288,6780,3923,,,,10703,TRUE,"BE","Rohrbach","Rohrbach","Rohrbach","Rohrbach BE","Rohrbach (BE)","Rohrbach BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,339,16.1107614852108,1792,9331,,,,11123,TRUE,"BE","Rohrbachgraben","Rohrbachgraben","Rohrbachgraben","Rohrbachgraben BE","Rohrbachgraben (BE)","Rohrbachgraben BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,340,44.2096708655018,3264,4119,,,,7383,TRUE,"BE","Rütschelen","Rütschelen","Rütschelen","Rütschelen BE","Rütschelen (BE)","Rütschelen BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,341,17.3017634726847,1403,6706,,,,8109,TRUE,"BE","Schwarzhäusern","Schwarzhäusern","Schwarzhäusern","Schwarzhäusern BE","Schwarzhäusern (BE)","Schwarzhäusern BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,342,12.8547105561862,453,3071,,,,3524,TRUE,"BE","Thunstetten","Thunstetten","Thunstetten","Thunstetten BE","Thunstetten (BE)","Thunstetten BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,344,95.0778816199377,7630,395,,,,8025,TRUE,"BE","Ursenbach","Ursenbach","Ursenbach","Ursenbach BE","Ursenbach (BE)","Ursenbach BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,345,43.5296151186909,7555,9801,,,,17356,TRUE,"BE","Wynau","Wynau","Wynau","Wynau BE","Wynau (BE)","Wynau BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,351,50.7734173589229,7090,6874,,,,13964,TRUE,"BE","Bern","Berne","Berna","Bern BE","Berne (BE)","Berna BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,352,43.5591371788657,7189,9315,,,,16504,TRUE,"BE","Bolligen","Bolligen","Bolligen","Bolligen BE","Bolligen (BE)","Bolligen BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,353,55.0510604870385,3504,2861,,,,6365,TRUE,"BE","Bremgarten bei Bern","Bremgarten bei Bern","Bremgarten bei Bern","Bremgarten bei Bern BE","Bremgarten bei Bern (BE)","Bremgarten bei Bern BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,354,57.1721143606128,6979,5228,,,,12207,TRUE,"BE","Kirchlindach","Kirchlindach","Kirchlindach","Kirchlindach BE","Kirchlindach (BE)","Kirchlindach BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,355,49.8647604327666,7743,7785,,,,15528,TRUE,"BE","Köniz","Köniz","Köniz","Köniz BE","Köniz (BE)","Köniz BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,356,36.621805161131,2966,5133,,,,8099,TRUE,"BE","Muri bei Bern","Muri bei Bern","Muri bei Bern","Muri bei Bern BE","Muri bei Bern (BE)","Muri bei Bern BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,357,75.8351545426163,4858,1548,,,,6406,TRUE,"BE","Oberbalm","Oberbalm","Oberbalm","Oberbalm BE","Oberbalm (BE)","Oberbalm BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,358,50.8941704730201,6574,6343,,,,12917,TRUE,"BE","Stettlen","Stettlen","Stettlen","Stettlen BE","Stettlen (BE)","Stettlen BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,359,73.9322967919701,7513,2649,,,,10162,TRUE,"BE","Vechigen","Vechigen","Vechigen","Vechigen BE","Vechigen (BE)","Vechigen BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,360,25.1491509866911,548,1631,,,,2179,TRUE,"BE","Wohlen bei Bern","Wohlen bei Bern","Wohlen bei Bern","Wohlen bei Bern BE","Wohlen bei Bern (BE)","Wohlen bei Bern BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,361,39.1499330655957,5849,9091,,,,14940,TRUE,"BE","Zollikofen","Zollikofen","Zollikofen","Zollikofen BE","Zollikofen (BE)","Zollikofen BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,362,60.5831384953927,4405,2866,,,,7271,TRUE,"BE","Ittigen","Ittigen","Ittigen","Ittigen BE","Ittigen (BE)","Ittigen BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,363,83.6474438550954,7412,1449,,,,8861,TRUE,"BE","Ostermundigen","Ostermundigen","Ostermundigen","Ostermundigen BE","Ostermundigen (BE)","Ostermundigen BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,371,56.0197493353589,4425,3474,,,,7899,TRUE,"BE","Biel BE","Bienne","Biel BE","Biel BE","Bienne (BE)","Biel BE BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,372,24.4857854054762,1869,5764,,,,7633,TRUE,"BE","Leubringen","Evilard","Leubringen","Leubringen BE","Evilard (BE)","Leubringen BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,381,67.467570754717,4577,2207,,,,6784,TRUE,"BE","Arch","Arch","Arch","Arch BE","Arch (BE)","Arch BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,382,51.1341222879684,3111,2973,,,,6084,TRUE,"BE","Büetigen","Büetigen","Büetigen","Büetigen BE","Büetigen (BE)","Büetigen BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,383,51.6703435234794,3279,3067,,,,6346,TRUE,"BE","Büren an der Aare","Büren an der Aare","Büren an der Aare","Büren an der Aare BE","Büren an der Aare (BE)","Büren an der Aare BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,385,72.9081263564022,6047,2247,,,,8294,TRUE,"BE","Diessbach bei Büren","Diessbach bei Büren","Diessbach bei Büren","Diessbach bei Büren BE","Diessbach bei Büren (BE)","Diessbach bei Büren BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,386,49.0242214532872,7084,7366,,,,14450,TRUE,"BE","Dotzigen","Dotzigen","Dotzigen","Dotzigen BE","Dotzigen (BE)","Dotzigen BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,387,51.4789240441101,4995,4708,,,,9703,TRUE,"BE","Lengnau BE","Longeau","Lengnau BE","Lengnau BE","Longeau (BE)","Lengnau BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,388,54.7224224945926,5313,4396,,,,9709,TRUE,"BE","Leuzigen","Leuzigen","Leuzigen","Leuzigen BE","Leuzigen (BE)","Leuzigen BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,390,58.9073829927488,7149,4987,,,,12136,TRUE,"BE","Meinisberg","Meinisberg","Meinisberg","Meinisberg BE","Meinisberg (BE)","Meinisberg BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,391,80.0269905533063,8895,2220,,,,11115,TRUE,"BE","Oberwil bei Büren","Oberwil bei Büren","Oberwil bei Büren","Oberwil bei Büren BE","Oberwil bei Büren (BE)","Oberwil bei Büren BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,392,45.4391891891892,3228,3876,,,,7104,TRUE,"BE","Pieterlen","Perles","Pieterlen","Pieterlen BE","Perles (BE)","Pieterlen BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,393,42.0576840292725,977,1346,,,,2323,TRUE,"BE","Rüti bei Büren","Rüti bei Büren","Rüti bei Büren","Rüti bei Büren BE","Rüti bei Büren (BE)","Rüti bei Büren BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,394,74.5194417624857,8490,2903,,,,11393,TRUE,"BE","Wengi","Wengi","Wengi","Wengi BE","Wengi (BE)","Wengi BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,401,29.9807591394088,3428,8006,,,,11434,TRUE,"BE","Aefligen","Aefligen","Aefligen","Aefligen BE","Aefligen (BE)","Aefligen BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,402,66.5026833631485,1487,749,,,,2236,TRUE,"BE","Alchenstorf","Alchenstorf","Alchenstorf","Alchenstorf BE","Alchenstorf (BE)","Alchenstorf BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,403,83.444387493593,4884,969,,,,5853,TRUE,"BE","Bäriswil","Bäriswil","Bäriswil","Bäriswil BE","Bäriswil (BE)","Bäriswil BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,404,53.7730961837334,9342,8031,,,,17373,TRUE,"BE","Burgdorf","Berthoud","Burgdorf","Burgdorf BE","Berthoud (BE)","Burgdorf BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,405,64.4874621107743,9361,5155,,,,14516,TRUE,"BE","Ersigen","Ersigen","Ersigen","Ersigen BE","Ersigen (BE)","Ersigen BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,406,56.8989358504178,9464,7169,,,,16633,TRUE,"BE","Hasle bei Burgdorf","Hasle bei Burgdorf","Hasle bei Burgdorf","Hasle bei Burgdorf BE","Hasle bei Burgdorf (BE)","Hasle bei Burgdorf BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,407,8.62623478061107,751,7955,,,,8706,TRUE,"BE","Heimiswil","Heimiswil","Heimiswil","Heimiswil BE","Heimiswil (BE)","Heimiswil BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
2,409,74.8949089210649,9621,3225,,,,12846,TRUE,"BE","Hindelbank","Hindelbank","Hindelbank","Hindelbank BE","Hindelbank (BE)","Hindelbank BE","Bern","Berne","Berna",79.2674067663029,FALSE,FALSE
